CODIGO;EMPRESA;ANO;ANO&COD;1.DEC_Apurada;1.1.DEC_Limite;1.2.DEC_V8;2.FEC_Apurada;2.1.FEC_Limite;2.2.FEC_V8;3.0.Fator_Q;4.0.Desc_Perdas_Nao_Tec;5.DGC;6.UC_Total;7.UC_AT;8.UC_MT;9.UC_BT;10.Mercado_Total;11.Mercado_AT;12.Mercado_MT;13.Mercado_BT;14.Peso_AT;15.Peso_MT;16.Peso_BT;17.Ind_Salarial;18.1.Custos_Operacionais;18.1.1.Custos_Operacionais_H;18.1.2.Custos_Operacionais_AJ;18.2.Pessoal;18.2.1.Pessoal_H;18.3.Materiais;18.3.1.Materiais_H;18.4.Serv_Terceiros;18.4.1.Serv_Terceiros_H;18.5.Seguros;18.5.1.Seguros_H;18.6.Tributos;18.6.1.Tributos_H;18.7.Outros;18.7.1.Outros_H;18.8.Estagiario;18.8.1.Estagiario_H;18.9.Comunicacao;18.9.1.Comunicacao_H;19.0.Cond_TOTAIS;19.1.Cond_Trab;19.1.1.Cond_Trab_H;19.2.Cond_Civeis;19.2.1.Cond_Civeis_H;19.3.Cond_Fiscais;19.3.1.Cond_Fiscais_H;19.4.Cond_Ambientais;19.4.1.Cond_Ambientais_H;19.5.Cond_Outras;19.5.1.Cond_Outras_H;20.Contrib_CCEE;20.1.Contrib_CCEE_H;21.Custos_de_Desativacao;21.1.Custos_de_Desativacao_H;27.Demanda_Total;28.Demanda_AT;29.Demanda_MT;30.Demanda_BT;34.PNT_Medidas;35.Meta_PNT;35.2.Meta_PNT_4CRTP;37.Rede;38.0.1.BT_DIST_SEM_RAMAL;38.0.2.BT_DIST_COM_RAMAL;38.0.3.BT_DIST_AER_MUX;38.1.BT_AEREA_DIST;38.2.BT_MUX_DIST;38.3.BT_SUBTERR_DIST;38.4.BT_RAMAL_RAMAL_DIST;39.0.1.MT_DIST;39.0.2.MT_DIST_AER_MUX;39.1.MT_AEREA_DIST;39.2.MT_MUX_DIST;39.3.MT_SUBTERR_DIST;40.0.1.AT_DIST;40.0.2.AT_DIST_AER_MUX;40.1.AT_AEREA_DIST;40.2.AT_MUX_DIST;40.3.AT_SUBTERR_DIST;43.Trafos_Distribuicao;45.Trafos_AT;45.1.Trafos_69;45.2.Trafos_88_138;45.3.Trafos_230;46.Subestacoes_MT;47.Subestacoes_AT;47.1.Subestacoes_69;47.2.Subestacoes_88_138;47.3.Subestacoes_230;48.MVA_Total;49.MVA_MT;50.MVA_AT;50.1.MVA_69;50.2.MVA_88_138;50.3.MVA_230;61.Compensacoes_Q;62.Compensacoes_Reais
D13;CELPA;2016;2016D13;31.66;30.59;20.42;20.77;28.96;10.47;6067342.601;-37817174.62;0.876087442;2442612;29;4670;2437913;8736323.818;855588.157;2022342.974;5858392.687;0.011610538;0.218166053;0.770223409;0.944719157;484091392.5;474726229.5;509322461.2;123805907.6;121625428.3;6341291.775;6266420.3;306813340;301409719.6;577278.5435;570462.63;1374203.041;1357977.86;44015915.58;43496220.75;565821.5939;555856.3;597634.3527;587108.77;12133914.37;12133914.37;11920210.93;ND;ND;ND;ND;ND;ND;ND;ND;1355260.202;1331391.254;22879266.92;22609131.98;17554996;4871117;12683879;0;0.414100105;0.505604702;0.34;150509.1;36520.4;36520.4;36520.4;23058.9;13461.5;0;0;109762.4;109762.4;109762.4;0;0;4226.3;4226.3;4226.3;0;0;114697;188;108;3;5;107;89;44;2;1;5276.875;525;3656.35;1927.775;115;2.20E+02;4553501;25768013.2
D14;CELPE;2016;2016D14;15.8;14.71;12.28;7.13;10.19;5.9;7220586.319;-15863748.89;0.886902423;3597411;94;6096;3591221;13505375.61;2663375.035;3373025.092;7468975.481;0.01785855;0.230409201;0.751732249;0.851006567;762462865.5;749439940.7;883659371.8;261019508.6;256422412.8;25215866.41;24918143.3;431219205.8;423624539.6;1629948.39;1610703.63;2500136.308;2470617.26;40876147.84;40393524.17;0;0;2052.142493;2016;18931067.87;18931067.87;18597652.43;ND;ND;ND;ND;ND;ND;ND;ND;1682916.884;1653277.221;45357242.97;44821711.12;29594992;14698182;14896810;0;0.18353474;0.155933333;0.1317;142084.7;59112;59112;59101;37620.7;21480.3;11;0;78461.6;78452.3;78443.3;9;9.3;4511.1;4511.1;4511.1;0;0;151850;243;234;9;0;10;134;134;4;0;6975.6105;4116.8605;2858.75;2752.25;62.5;0;5030187;13748557.85
D15;CELTINS;2016;2016D15;32.23;28.47;15.52;14.46;20.49;9.01;-1136664.915;-3573545.978;0.918889473;566199;11;1224;564964;2189016.089;86669.118;534483.6116;1567863.359;0.00819918;0.227277272;0.764523548;0.944719157;212249257.9;207850882.9;222849334.9;91724409.45;90108952.01;15065684.9;14887804.73;88924535.8;87358389.96;740872.2605;732124.8;1542535.58;1524322.9;13397472.11;13239288.49;500533.0368;491717.61;353214.8067;346993.96;6495021.351;6495021.351;6380630.53;ND;ND;ND;ND;ND;ND;ND;ND;291675.9368;286538.9175;24757763.28;24465448.98;4819581;1782280;3037301;0;0.078084232;0.055766667;0.0529;91937.3;10843.8;10843.8;10843.8;4129.7;6714.1;0;0;78539.2;78539;78538.8;0.2;0.2;2554.3;2554.3;2554.3;0;0;18971;55;11;43;0;58;42;8;30;0;2062.9875;1458.3375;604.65;73;529.555;0.00E+00;637412;6623438.48
D16;CEMAR;2016;2016D16;14.22;19.92;13.02;7.51;13.35;6.85;8084961.698;39700458.81;0.638201119;2358775;12;2669;2356094;6165867.496;242721.233;1091530.254;4831616.009;0.007516527;0.162249322;0.830234151;0.851006567;433970818.1;425484343.5;506713043.6;122850892.4;120687232.9;4736238.724;4680318.07;292039252.9;286895834.8;308069.9037;304432.53;815585.1133;805955.52;12255267.3;12110569.66;592002.2293;581575.84;373509.5798;366931.3;2101859.106;2101859.106;2064841;ND;ND;ND;ND;ND;ND;ND;ND;828654.6712;814060.3406;45259006.29;44724634.32;8662075;1387987;7274088;0;0.130499106;0.125233333;0.0886;124113.1;24033;24033;24033;24033;0;0;0;95369.2;95369.2;95369.2;0;0;4710.9;4709.6;4709.6;0;1.3;98324;154;147;5;2;25;95;92;3;1;3145;232.5;2335;2110;200;134;2266867;6912409.03
D17;EMT;2016;2016D17;23.57;24.9;15.91;14.27;20.93;9.82;-4173154.282;-24553936.39;0.814191405;1328306;53;5114;1323139;7945415.568;589775.3895;2553282.873;4802357.306;0.028020423;0.282617118;0.68936246;0.989749184;484365881;474548725.3;488584907;194426832.5;191002572;23706043.82;23426147.15;212085963.7;208350689.2;2157882.566;2132404.5;2448956.782;2420042.01;47781019.78;47216870.46;847721.4766;832791.34;911460.3506;895407.64;9142322.475;9142322.475;8981307.18;ND;ND;ND;ND;ND;ND;ND;ND;757789.4783;744443.2311;15494349.99;15311408.58;33038606;16315899;16722707;0;0.114977494;0.055266667;0.0674;128056.7;13510.8;13510.8;13510.8;6919.1;6591.7;0;0;108801;108800.9;108800.6;0.3;0.1;5744.9;5744.9;5744.9;0;0;69788;120;14;106;1;104;77;9;68;1;5149.11;2953.11;2196;202.5;1993.5;92.02333333;0;0
D18;CEMIG;2016;2016D18;11.73;11.29;9.43;5.63;7.94;5.17;0;-64554702.97;0.874020276;8260911;270;14382;8246259;43546233.59;15087764.07;9621695.45;18836774.07;0.042008345;0.202391667;0.755599987;1.003332738;2011148630;1974920827;2004974803;1171027168;1150402947;42320062.94;41820391;685902664.7;673822493.6;2148765.481;2123395.06;5261097.65;5198980;102765975.9;101552620.6;1722895.031;1692551.27;0;0;27287948.47;27287948.47;26807351;ND;ND;ND;ND;ND;ND;ND;ND;3824610.032;3757250.703;109498725.7;108205876.9;155628756;105800941;49827815;0;0.14829384;0.068033333;0.0639;516379.9;81231.1;81231.1;81224.7;32002.2;49222.5;6.4;0;418088.3;417653.2;417183.7;469.5;435.1;17060.5;17060.5;17060.5;0;0;30;576;185;388;2;22;323;109;207;1;9416.765;92.75;9324.015;1336.65;7912.365;75;8613333;43119674.23
D19;CEPISA ;2016;2016D19;23.4;20.55;17.22;16.41;14.05;7.96;961241.5786;-75924257.63;1.153328831;1227459;23;1994;1225442;3283472.361;233703.442;682346.25;2367422.669;0.020738905;0.114340469;0.864920626;0.851006567;352707070.9;345619586.7;412745079.1;227162682.7;223161875.9;7885437.85;7792334.68;115486007;113452058.5;889177.264;878678.77;338637.2213;334638.94;0;ND;270713.9247;265946.09;674414.8773;662537.03;1999043.021;1999043.021;1963835.72;ND;ND;ND;ND;ND;ND;ND;ND;508756.8761;499796.6104;0;0;6074338;2356295;3718043;0;0.327949948;0.1499;0.1393;91754.9;27644.4;27644.4;27644.4;26508.7;1135.7;0;0;61236.9;61236.9;61236.9;0;0;2873.6;2873.6;2873.6;0;0;51456;11685;11439;246;0;34;43;42;1;0;1126.49;136.75;989.74;869.74;120;0;588050;3106149.39
D20;CERON;2016;2016D20;32.18;22.66;25.87;21.58;18.39;13.3;-2880371.42;-106575582.9;1.296793702;609099;7;2242;606850;2932520.842;3759.247925;962035.7844;1966725.81;0;0.173785044;0.826214956;0.944719157;284257112.9;279321518.3;300177296.9;137667228.3;135242622.3;6269817.622;6195790.04;134399948.4;132032886;324526.4053;320694.73;1307518.225;1292080.39;4288073.994;4237444.81;0;0;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;390941.8246;384056.5267;0;0;5180970;1129152;4051818;0;0.474254256;0.117633333;0.1999;56659.1;6045.3;6045.3;6036.7;4936.1;1100.6;8.6;0;50613.8;50603.8;50493.1;110.7;10;0;0;0;0;0;5839;2;41.33333333;14;2;29;27;21;6;0;346.8195;346.8195;981.4666667;701.95;279.5166667;0;1596783;13878966.32
D21;CERR;2016;2016D21;0;0;ND;0;0;ND;0;0;ND;44313;0;128;44185;126872.219;0;19189.486;107682.733;ND;ND;ND;0.944719157;0;0;0;0;ND;0;ND;0;ND;0;ND;0;ND;0;ND;0;ND;0;ND;0;0;ND;ND;ND;ND;ND;ND;ND;ND;ND;0;ND;0;ND;149763;0;149763;0;ND;ND;0;9727.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ND;ND
D22;CFLO;2016;2016D22;4.51;7.4;11.2;3.6;8;6.4;-114105.4519;328743.741;0.52972973;58038;0;205;57833;281425.7991;0;128292.1371;153133.662;0;0.1892;0.8108;1.065204672;15224594.38;14912728.97;14388520.01;8516668.885;8366672.65;719186.4061;710694.99;5102803.37;5012932.4;55525.98392;54870.39;618628.8151;611324.68;158100.5493;156233.86;38909.90426;38224.62;14770.46864;14510.33;365074.2155;365074.2155;358644.5;ND;ND;ND;ND;ND;ND;ND;ND;0;0;-221092.5341;-218482.1;608214;0.00E+00;608214;0.00E+00;4.47E-05;0;0;1835.4;669.9;669.9;669.9;450.8;219.1;0;0;1165.5;1165.5;1161.3;4.2;0;0;0;0;0;0;2558;0;0;0;0;0;0;0;0;0;96.938;96.938;0;0;0;0;13028;40337.72
D23;CHESP;2016;2016D23;12.59;14.17;10.24;18.88;31.38;6.16;67315.72314;-396290.7683;0.745076965;35688;0;61;35627;115448.06;0;23899.839;91548.221;0;0.128;0.872;0.989749184;14599119.34;14353002.93;14730689.01;9097544.369;8937317.71;984327.885;972705.95;3605930.02;3542422.1;75237.94253;74349.61;126117.6277;124628.56;709961.4979;701579;0;0;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;0;0;228410.3655;225713.53;128559;0;128559;0;0.037129852;0.017733333;0.0114;3346.9;600.4;600.4;600.4;600.4;0;0;0;2683.5;2683.5;2683.5;0;0;63;63;63;0;0;4054;4;4;0;0;6;3;3;0;0;146.036;109.036;37;37;0;0.00E+00;74986;155100.01
D24;CJE;2016;2016D24;7.1;8;5;6.13;8;4;198461.738;34004.87717;0.826875;40220;1;254;39965;560594.293;59117.592;354302.604;147174.097;0.0177;0.5321;0.4502;1.003332738;13994243.45;13707674.25;13953272.65;5810030.479;5707703.77;836266.1134;826392.34;6499776.632;6385302.06;38767.83082;38310.1;103022.6762;101806.29;655903.9315;648159.69;24597.83906;24164.62;25877.94437;25422.18;393430.2746;393430.2746;386501.15;ND;ND;ND;ND;ND;ND;ND;ND;57042.80946;56038.16706;3675514.357;3632117.65;1855956;312000;1543956;0;0.030748819;0.001533333;0.016;1045;441.3;441.3;433.5;287.4;146.1;7.8;0;576.4;572;565.3;6.7;4.4;27.3;27.3;27.3;0;0;13;2;0;6;0;3;2;0;2;0;175.55;46.8;128.75;0;128.75;0.00E+00;26949;143180.53
D24f;NOVA SC (FUSÃO);2016;2016D24f;8.455702349;9.631458817;6.533567794;6.243512389;8.808713053;4.581012469;388809.6931;-7357848.614;0.79335683;435154;17;1554;433583;2711719.524;195727.232;1145649.049;1370343.243;0.035452587;0.296977622;0.667569791;1.003332738;115297706.4;112897059.5;114961599.1;47003391.98;46175564.58;8069158.262;7973885.91;53891943.48;52942794.38;273721.6649;270489.84;423978.5442;418972.64;5176470.651;5115352.19;290961.6797;285837.24;168080.1812;165119.94;5935690.208;5935690.208;5831150.37;ND;ND;ND;ND;ND;ND;ND;ND;313466.6314;307945.8327;20282080.54;20042610.52;11837405;6169618;5667787;0;0.054723118;0.014253333;0.00994;21884.2;4722.5;4722.5;4714;3524.7;1189.3;8.5;0;17161.7;17157.1;17149.4;7.7;4.6;0;0;0;0;0;20898;31;21;25;4.666666667;38;9;17;9;1;1592.423;1069.923;522.5;263.625;522.5;1.50E+02;312970;2307260.97
D25;MOCOCA;2016;2016D25;10.55;10.19;6.79;6.63;8.79;4.4;-330350.8673;-516369.2067;0.894797483;46341;0;138;46203;232148.517;0;85760.744;146387.773;0;0.1904;0.8096;1.003332738;11082504.97;10869587.89;11050764.86;3952857.524;3883239.49;834102.9429;824254.71;5590389.729;5491931.35;24723.54023;24431.63;26808.14308;26491.62;626637.7869;619239.09;12226.18858;12010.86;14759.11875;14499.18;233665.6883;233665.6883;229550.35;ND;ND;ND;ND;ND;ND;ND;ND;26114.35744;25654.42935;3635521.422;3592596.91;426426;0;426426;0;0.050379214;0.0096;0.0098;2725.6;509.3;509.3;508.6;352.7;155.9;0.7;0;2216.3;2216.1;2216.1;0;0.2;0;0;0;0;0;4521;2;0;2;0;5;1;0;1;0;236.6875;196.6875;40;0;40;0.00E+00;50162;601403.47
D26;CPFL STA CRUZ;2016;2016D26;5.65;9.44;6.17;4.09;9.09;4.52;374956.0771;-3251125.244;0.524230972;207285;11;733;206541;1097277.306;83251.942;395380.763;618644.601;0.079092091;0.301169883;0.619738026;1.003332738;52143658.66;50963414.31;51991806.08;22125315.24;21735642.47;3420303.944;3379920.5;23360567.38;22949139.25;131122.9555;129574.79;205414.6153;202989.29;2596808.463;2566148.01;229877.9178;225829.29;74248.14409;72940.48;5006909.571;5006909.571;4918727.49;ND;ND;ND;ND;ND;ND;ND;ND;143758.5538;141226.667;3153163.19;3115933.87;4767178;2661844;2105334;0;0.051472362;0.0062;0.0098;10377.5;2270.1;2270.1;2270.1;1841.2;428.9;0;0;7672.2;7672.2;7672.2;0;0;435.2;435.2;435.2;0;0;1841;21;21;11;4.666666667;4;2;17;2;1;291.8205;148.0705;143.75;263.625;143.75;1.50E+02;92167;480949.72
D27;CNEE;2016;2016D27;6.44;8.48;5.55;7.53;8.57;4.28;-166165.4595;-33732.67909;0.819040202;116578;13;330;116235;617031.571;8760.064119;194264.4901;414007.0169;0.008971292;0.238935407;0.752093301;1.003332738;31203911.26;30570439.35;31110073.29;17401192.49;17094721.33;2009412.494;1985687.41;10794147.53;10604040.16;151785.4268;149993.3;261291.219;258206.16;483499.6585;477790.99;54916.05585;53948.87;47666.39424;46826.89;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;71424.99936;70167.05671;-419015.7385;-414068.43;2472858;1385245;1087613;0;0.021858071;0.0014;0.0069;4089.4;1226.9;1226.9;1226.9;946.8;280.1;0;0;2700.4;2700.4;2698.1;2.3;0;162.1;162.1;162.1;0;0;5747;21;13;8;0;7;10;7;3;0;648.2955;286.6955;361.6;150;211.6;0;55369;191730.23
D28;COCEL;2016;2016D28;10.12;9.59;11.59;8.36;7.59;7.17;49384.61607;-2665514.067;1.078357589;49036;0;181;48855;299110.812;0;171540.544;127570.268;0;0.4015;0.5985;1.065204672;21860752.44;21485878.08;20629496.27;14435772.91;14181528.95;1493277.683;1475646.59;5678427.232;5578418.33;52332.31637;51714.43;88130.99043;87090.43;112811.3104;111479.35;0;0;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;0;0;-290922.1608;-287487.25;723488;0;723488;0;0.13714643;0.050466667;0.013;2369.6;743.1;743.1;742.1;742.1;0;1;0;1626.5;1626;1626;0;0.5;0;0;0;0;0;4403;2;0;2;0;2;1;0;1;0;177.62;177.62;50;0;50;0.00E+00;48062;245394.8
D29;COELBA;2016;2016D29;22.9;15.95;12.54;8.79;9.53;5.89;-9513800.753;-11447794.26;1.179043575;5834385;104;8543;5825738;19537479.86;2876641.436;5358564.414;11302274.01;0.028281696;0.246440184;0.72527812;0.851006567;1250973534;1226033757;1447113075;399647134.8;392608518.4;44672883.48;44145431.85;716935519.4;704308795.2;3201722.539;3163919.88;5646774.811;5580103.48;77137752.05;76226988.52;3708579.287;3643263.5;23167.84387;22759.81;22513326.41;22513326.41;22116819.95;ND;ND;ND;ND;ND;ND;ND;ND;2395381.896;2353194.243;36824864.36;36390074.1;39703520;17883362;21794958;25200;0.127701332;0.1184;0.0678;281501.2;93662.8;93662.8;93515.6;24532.8;68982.8;147.2;0;178227.3;177999.2;177989.7;9.5;228.1;9611.1;9611.1;9611.1;0;0;236083;335;273;62;0;121;215;172;43;0;11610.2765;7515.2765;4095;2922.5;1172.5;0.00E+00;10186952;44419569.03
D30;COELCE;2016;2016D30;8.81;12.11;8.12;5.04;8.84;4.75;-3071891.304;-33514947.72;0.648816841;3417402;80;7775;3409547;11642933.79;1534432.027;3075939.995;7032561.771;0.0163921;0.1427016;0.8409063;0.851006567;479278875.2;467273077;557243226.3;146875174.3;144288397.3;19218344.84;18991434.32;295989101.2;290776118.2;3007682.341;2972170.71;837921.4377;828028.12;9529442.27;9416928.38;2445113.886;2402050.35;1376094.911;1351859.02;9137909.788;9137909.788;8976972.21;ND;ND;ND;ND;ND;ND;ND;ND;1446484.232;1421008.64;49487512.87;48903215.03;27289767;11219025;16070662;80;0.116805996;0.1063;0.0514;139140.3;51437.8;51437.8;51437.8;51437.8;0;0;0;82599.1;82599.1;82599.1;0;0;5103.4;5103.4;5103.4;0;0;138246;183;183;0;0;0;113;113;0;0;5764.3835;3628.5835;2135.8;2135.8;0;0;2057606;6338348.39
D31;COOPERALIANÇA;2016;2016D31;4.63;5;7;4.19;5;5;0;-826548.4852;0.882;36546;0;100;36446;187570.871;0;94176.496;93394.375;0;0.298479238;0.701520762;1.065204672;13400050.51;13119691.65;12684276.07;8195218.659;8050883.83;1471218.703;1453848.06;3442666.857;3382034.34;30675.68708;30313.5;35080.0088;34665.82;169952.7277;167946.1;55237.86355;54265.01;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;0;0;117242.2767;115858;368246;0;368246;0;0.074736505;0.0072;0.002;1435.4;956.8;956.8;956.8;956.8;0;0;0;470.2;470.2;470.2;0;0;8.4;8.4;8.4;0;0;1257;1;1;0;0;0;1;1;0;0;97.185;77.185;20;20;0;0.00E+00;24529;14833.46
D32;COPEL;2016;2016D32;10.81;11.14;8.04;7.23;8.75;5.37;878698.2344;3055798.449;0.898331367;4479476;99;14445;4464932;28267947.34;4523061.377;10190284.35;13554601.62;0.027744391;0.260416667;0.711838942;1.065204672;1326214665;1298591363;1250501381;877279714.4;861828995.8;59884704.41;59177647.18;354726742.8;348479267.8;3782586.445;3737925.54;8921303.217;8815969.61;16749315.89;16551557.13;4870297.672;4784521.61;0;0;64339197.18;64339197.18;63206050.23;ND;ND;ND;ND;ND;ND;ND;ND;2992314.058;2939613.19;45624579.41;45085891.13;74094956;26029484;48065472;0;0.05535254;0.046166667;0.047;244820.6;49327;49327;49245.3;33235.6;16009.7;81.7;0;188768.1;188526;188524.1;1.9;242.1;6725.5;6725.5;6725.5;0;0;418212;266;54;210;0;229;157;39;118;0;23616.566;14108.566;9508;2323;7185;0.00E+00;4049450;17205958.43
D33;COSERN;2016;2016D33;13.52;14.08;9.01;7.97;10.02;5.2;4431554.19;13946971.07;0.877818227;1384702;46;2835;1381821;5579293.587;949555.582;1337716.276;3292021.729;0.053863083;0.194681421;0.751455496;0.851006567;263576014.6;257803862.4;306060252.8;113267768.3;111272887.6;6225731.184;6152224.13;128123972.9;125867443.5;664181.7576;656339.78;912027.2229;901258.94;13108479.98;12953708.48;1265702.654;1243411;8150.548087;8007;3117080.535;3117080.535;3062182.27;ND;ND;ND;ND;ND;ND;ND;ND;623772.4979;612786.5682;11562740.31;11426219.32;14296079;8353122;5942957;0;0.052173857;0.052;0.0206;54259.8;20235.2;20235.2;20225.3;8955.6;11269.7;9.9;0;31574;31572.4;31572.4;0;1.6;2450.6;2450.6;2450.6;0;0;50837;81;81;0;0;0;59;59;0;0;2915.6565;1581.1565;1334.5;1334.5;0;0;1435740;2820820.19
D34;CPEE;2016;2016D34;8.01;9.79;6.28;5.73;8.49;4.29;145742.7453;-977598.5204;0.746546739;57459;3;196;57260;343891.961;0;130287.698;213604.263;0;0.234;0.766;1.003332738;17576774.77;17234473.02;17525833.93;7110385.666;6985157;1358898.724;1342854.24;8201296.136;8056854.27;34334.38524;33929;43291.63324;42780.49;782132.6408;772898.02;24238.35784;23811.47;22197.22933;21806.29;183178.4125;183178.4125;179952.26;ND;ND;ND;ND;ND;ND;ND;ND;37264.22397;36607.92356;3914813.891;3868591.78;3416840;2624760;792080;0;0.050597879;0.034566667;0.0095;3620.2;600.1;600.1;600.1;445.5;154.6;0;0;3017.3;3017.3;3017.2;0.1;0;2.8;2.8;2.8;0;0;6563;3;0;3;0;15;2;0;2;0;449.71;349.71;100;0;100;0.00E+00;29432;433677.99
D35;CPFL - Piratininga;2016;2016D35;8.44;7.34;5.72;3.97;6.44;4.22;-136266.6915;-21399024.56;0.883161694;1654302;65;5087;1649150;13726886.43;3667220.71;4774597.524;5285068.193;0.042420674;0.264807667;0.692771659;1.003332738;314500555.5;307974572.8;313590518.6;149062227.9;146436932.3;18427433.51;18209861.26;124071195.6;121886044.1;792971.8592;783609.26;2482983.981;2453667.45;18421966.17;18204458.47;836447.5697;821715.99;405328.9551;398190.27;13562343.67;13562343.67;13323482.62;ND;ND;ND;ND;ND;ND;ND;ND;1352719.828;1328895.621;17437479.83;17231595.94;42970270;19174538;23795732;0;0.055765531;0.053633333;0.039;24806.8;12143.7;12143.7;11914.1;4697.4;7216.7;229.6;0;11367.3;11180.2;11136.3;43.9;187.1;1295.8;1295.8;1295.8;0;0;43617;98;0;98;0;1;42;0;42;0;6752.8325;3561.8325;3191;0;3191;0.00E+00;1041873;4783161.39
D36;CPFL - Paulista;2016;2016D36;7.62;7.95;5.41;5;7.09;4.14;-3909850.377;-98073292.35;0.831854592;4235359;218;15666;4219475;29556762.7;6114220.825;9516809.886;13925731.99;0.067280216;0.348135171;0.584584613;1.129891873;851226835.4;834743307.4;768666395.5;382037861.3;375309380.7;65632234.06;64857315.89;334952081.9;329052879.7;1984699.012;1961265.72;6077705.276;6005945.96;58244207.32;57556519.4;1179468.705;1158695.81;1118577.921;1098877.44;75886388.34;75886388.34;74549871.36;ND;ND;ND;ND;ND;ND;ND;ND;2781798.232;2732804.986;31334848.61;30964878.83;105979981;57455770;48524211;0;0.091202808;0.051266667;0.0578;128736;41834.4;41834.4;41518.3;25177.6;16340.7;316.1;0;79776.7;79651.2;79636.4;14.8;125.5;7124.9;7124.9;7124.9;0;0;198789;368;94;274;0;20;233;57;176;0;17466.5525;9452.8275;8013.725;783.75;7229.975;0.00E+00;3149861;13538979.69
D37;CSPE;2016;2016D37;15.19;10.47;8.2;11.76;8.73;5.31;0;-2646760.52;1.398945441;83849;2;233;83614;477807.447;53357.698;179917.24;244532.509;0.0039;0.2708;0.7253;1.003332738;20500524.59;20121910.07;20439921.62;8004803.064;7863821.85;1619586.538;1600464.12;10239913.61;10059567.45;44772.95315;44244.32;45441.47639;44904.95;514987.8286;508907.38;21.3764843;21;30997.74469;30451.81;118506.2615;118506.2615;116419.12;ND;ND;ND;ND;ND;ND;ND;ND;49286.68669;48418.64573;5903067.684;5833370.31;1371005;571014;799991;0;0.090417314;0.019366667;0.0046;4601.4;901.7;901.7;901.7;597.9;303.8;0;0;3679.5;3679.5;3678.6;0.9;0;20.2;20.2;20.2;0;0;7960;3;0;3;0;11;2;0;2;0;438.655;328.655;110;0;110;0.00E+00;114260;648049.26
D38;DEMEI;2016;2016D38;6.28;10;7;7.52;10;4;-40957.72053;92246.98087;0.69;32270;0;97;32173;133688.231;0;30853.726;102834.505;0;0.077256072;0.922743928;1.065204672;11835995.84;11631781.79;11156211.02;9011132.578;8852427.81;474559.2999;468956.19;2094052.669;2057172.05;7972.288615;7878.16;2645.201833;2613.97;245633.8022;242733.61;0;0;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;0;0;144983.9621;143272.14;172295;0;172295;0;0.045510284;0.0052;0.0189;495.6;358.6;358.6;358.4;294.1;64.3;0.2;0;136.8;136.8;136.8;0;0;0.2;0.2;0.2;0;0;482;1;1;0;0;0;2;2;0;0;124.1075;49.1075;75;75;0;0;21595;52708.8
D39;DME-PC;2016;2016D39;2.99;8;6.2;2.53;7.54;4;485407.6839;-1048579.072;0.354646883;73296;0;187;73109;450137.347;0;255311.082;194826.265;0;0.359254214;0.640745786;1.003332738;43413374.05;42680945.24;43287577.36;26230863.99;25768883.97;2542512.644;2512493.26;11640676.39;11435659.89;6999.917857;6917.27;2375804.434;2347753.37;616516.6772;609237.48;0;0;0;0;0;0;0;ND;ND;ND;ND;ND;ND;ND;ND;58327.41277;57300.14584;1265555.189;1250612.81;1248423;85800;1162623;0;0.061926047;0.004033333;0.0083;1530.9;657.9;657.9;656;460.2;195.8;1.9;0;832;831.6;831.1;0.5;0.4;41;41;41;0;0;2529;6;2;4;0;0;3;1;2;0;172.275;132.275;40;37.5;40;0.00E+00;9484;34258.21
D40;ENERGISA BO;2016;2016D40;4.94;13.91;12.81;3.22;10.56;6.59;300894.9726;2976591.175;0.330032215;208609;1;383;208225;655017.7903;32471.823;235129.0153;387416.952;0.006431868;0.199642763;0.793925368;0.851006567;37057387.3;36255881.51;42832901.58;17062446.29;16761941.16;2015296.081;1991501.53;15854639.9;15575406.75;101479.506;100281.34;225920.184;223252.75;1622656.647;1603497.98;70948.7041;69699.15;103999.9858;102168.33;696602.9249;696602.9249;684334.3;ND;ND;ND;ND;ND;ND;ND;ND;87665.16224;86121.19658;1645544.068;1626115.17;1484011;358491;1125520;0;0.050224561;0.050033333;0.0259;5535.2;3273.7;3273.7;3271.5;2074.8;1196.7;2.2;0;2216.9;2216.7;2216.1;0.6;0.2;44.6;44.6;44.6;0;0;4331;14;14;0;0;0;8;8;0;0;373.1;190.6;182.5;182.5;0;0.00E+00;41111;34494.46
